,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,fa_p,da_p,fu_p,ds_p
122,30.769999999999996,26.329999999999995,32.81,invest_d_a,2,multihaz_agr,D,999,5,999,999
123,906.2558333333333,886.1916666666667,919.9516666666665,revenue_agr,2,multihaz_agr,D,999,5,999,999
124,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,999,5,999,999
125,1.45,0.9166666666666666,1.6666666666666667,pathways_list_f_a,2,multihaz_agr,D,999,5,999,999
126,149.56083333333336,80.65249999999999,198.17333333333332,DamAgr_f_tot,2,multihaz_agr,D,999,2,999,999
127,111.57833333333332,91.82083333333333,123.95333333333332,DamAgr_d_tot,2,multihaz_agr,D,999,2,999,999
128,111.8575,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,2,999,999
129,22.739166666666662,20.014166666666668,25.160833333333333,invest_d_a,2,multihaz_agr,D,999,2,999,999
130,833.1674999999999,804.1491666666667,851.5891666666666,revenue_agr,2,multihaz_agr,D,999,2,999,999
131,3.8666666666666667,3.6666666666666665,4.0,pathways_list_d_a,2,multihaz_agr,D,999,2,999,999
132,1.458333333333333,0.9166666666666666,1.75,pathways_list_f_a,2,multihaz_agr,D,999,2,999,999
133,150.72166666666666,77.96000000000001,197.72416666666663,DamAgr_f_tot,2,multihaz_agr,D,999,0,999,999
134,172.37249999999997,146.29083333333332,189.03499999999997,DamAgr_d_tot,2,multihaz_agr,D,999,0,999,999
135,111.63416666666667,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,0,999,999
136,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,D,999,0,999,999
137,773.2508333333332,740.0566666666665,803.1425,revenue_agr,2,multihaz_agr,D,999,0,999,999
138,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,D,999,0,999,999
139,1.4500000000000002,0.9166666666666666,1.6666666666666667,pathways_list_f_a,2,multihaz_agr,D,999,0,999,999
140,150.00250000000003,78.23833333333333,197.9325,DamAgr_f_tot,2,multihaz_agr,D,999,4,999,999
141,68.65083333333334,51.26583333333334,76.40999999999998,DamAgr_d_tot,2,multihaz_agr,D,999,4,999,999
142,111.63416666666667,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,4,999,999
143,26.987499999999997,21.19,36.15333333333333,invest_d_a,2,multihaz_agr,D,999,4,999,999
144,875.9666666666668,853.1158333333334,889.7583333333333,revenue_agr,2,multihaz_agr,D,999,4,999,999
145,3.3083333333333336,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,999,4,999,999
146,1.4500000000000002,0.9166666666666666,1.6666666666666667,pathways_list_f_a,2,multihaz_agr,D,999,4,999,999
147,149.18583333333333,78.22666666666667,196.27583333333334,DamAgr_f_tot,2,multihaz_agr,D,999,10,999,999
148,32.211666666666666,19.979999999999997,40.68,DamAgr_d_tot,2,multihaz_agr,D,999,10,999,999
149,111.63416666666666,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,10,999,999
150,20.301666666666666,15.81,21.95,invest_d_a,2,multihaz_agr,D,999,10,999,999
151,912.1316666666668,892.335,926.5258333333335,revenue_agr,2,multihaz_agr,D,999,10,999,999
152,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,D,999,10,999,999
153,1.45,0.9166666666666666,1.6666666666666667,pathways_list_f_a,2,multihaz_agr,D,999,10,999,999
154,153.54333333333335,80.65166666666666,199.89083333333335,DamAgr_f_tot,2,multihaz_agr,D,999,3,999,999
155,95.78916666666667,72.46916666666667,112.93416666666666,DamAgr_d_tot,2,multihaz_agr,D,999,3,999,999
156,111.68416666666667,51.731666666666676,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,3,999,999
157,30.009166666666662,20.903333333333336,36.883333333333326,invest_d_a,2,multihaz_agr,D,999,3,999,999
158,848.5533333333333,816.4458333333332,869.8966666666665,revenue_agr,2,multihaz_agr,D,999,3,999,999
159,3.608333333333333,3.0,4.0,pathways_list_d_a,2,multihaz_agr,D,999,3,999,999
160,1.4583333333333333,0.9166666666666666,1.75,pathways_list_f_a,2,multihaz_agr,D,999,3,999,999
161,182.43,119.10181818181817,229.3090909090909,DamAgr_f_tot,2,multihaz_agr,G,2,999,999,999
162,76.07727272727274,60.4409090909091,90.17,DamAgr_d_tot,2,multihaz_agr,G,2,999,999,999
163,115.34545454545456,112.98545454545456,116.7,invest_f_a,2,multihaz_agr,G,2,999,999,999
164,22.94727272727273,18.08090909090909,27.316363636363636,invest_d_a,2,multihaz_agr,G,2,999,999,999
165,874.6481818181818,837.8209090909091,894.5909090909091,revenue_agr,2,multihaz_agr,G,2,999,999,999
166,2.4727272727272727,2.090909090909091,2.8181818181818183,pathways_list_d_a,2,multihaz_agr,G,2,999,999,999
167,2.1000000000000005,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,2,999,999,999
168,182.8581818181818,121.73909090909092,219.37727272727273,DamAgr_f_tot,2,multihaz_agr,G,10,999,999,999
169,85.09454545454547,72.15363636363637,97.27272727272727,DamAgr_d_tot,2,multihaz_agr,G,10,999,999,999
170,334.3581818181818,175.92363636363638,412.04,invest_f_a,2,multihaz_agr,G,10,999,999,999
171,26.070000000000004,23.096363636363638,30.75363636363636,invest_d_a,2,multihaz_agr,G,10,999,999,999
172,868.9736363636365,839.1599999999999,883.4936363636363,revenue_agr,2,multihaz_agr,G,10,999,999,999
173,2.645454545454545,2.5454545454545454,3.0,pathways_list_d_a,2,multihaz_agr,G,10,999,999,999
174,2.1000000000000005,2.0,2.0,pathways_list_f_a,2,multihaz_agr,G,10,999,999,999
175,94.86,31.559090909090912,149.79363636363635,DamAgr_f_tot,2,multihaz_agr,G,5,999,999,999
176,84.92181818181818,72.12,96.87727272727274,DamAgr_d_tot,2,multihaz_agr,G,5,999,999,999
177,146.85454545454544,112.0,254.0,invest_f_a,2,multihaz_agr,G,5,999,999,999
178,26.19545454545454,23.096363636363638,30.871818181818185,invest_d_a,2,multihaz_agr,G,5,999,999,999
179,877.3527272727274,851.1345454545454,889.5454545454545,revenue_agr,2,multihaz_agr,G,5,999,999,999
180,2.6545454545454548,2.5454545454545454,3.0,pathways_list_d_a,2,multihaz_agr,G,5,999,999,999
181,1.2454545454545456,1.0,2.0,pathways_list_f_a,2,multihaz_agr,G,5,999,999,999
182,287.39272727272726,181.84545454545454,349.2481818181818,DamAgr_f_tot,2,multihaz_agr,G,11,999,999,999
183,76.08363636363634,60.407272727272726,90.15272727272728,DamAgr_d_tot,2,multihaz_agr,G,11,999,999,999
184,190.5063636363636,31.30909090909091,396.98999999999995,invest_f_a,2,multihaz_agr,G,11,999,999,999
185,22.94727272727273,18.080909090909092,27.316363636363636,invest_d_a,2,multihaz_agr,G,11,999,999,999
186,855.7718181818182,813.9836363636365,887.0336363636364,revenue_agr,2,multihaz_agr,G,11,999,999,999
187,2.472727272727273,2.090909090909091,2.8181818181818183,pathways_list_d_a,2,multihaz_agr,G,11,999,999,999
188,2.7818181818181817,2.0,4.0,pathways_list_f_a,2,multihaz_agr,G,11,999,999,999
189,284.77636363636367,180.99636363636364,349.7636363636364,DamAgr_f_tot,2,multihaz_agr,G,9,999,999,999
190,81.8190909090909,61.897272727272714,96.6909090909091,DamAgr_d_tot,2,multihaz_agr,G,9,999,999,999
191,243.45090909090905,64.14818181818181,399.04,invest_f_a,2,multihaz_agr,G,9,999,999,999
192,25.426363636363632,21.053636363636368,29.817272727272723,invest_d_a,2,multihaz_agr,G,9,999,999,999
193,828.8972727272726,796.5790909090908,846.9890909090907,revenue_agr,2,multihaz_agr,G,9,999,999,999
194,2.6363636363636362,2.3636363636363638,3.0,pathways_list_d_a,2,multihaz_agr,G,9,999,999,999
195,2.7454545454545456,2.0,4.0,pathways_list_f_a,2,multihaz_agr,G,9,999,999,999
196,256.20272727272726,175.5563636363636,332.85181818181815,DamAgr_f_tot,2,multihaz_agr,G,3,999,999,999
197,78.85272727272728,60.88,91.29909090909092,DamAgr_d_tot,2,multihaz_agr,G,3,999,999,999
198,55.48272727272727,0.8854545454545456,116.74,invest_f_a,2,multihaz_agr,G,3,999,999,999
199,23.979090909090907,18.44818181818182,28.735454545454544,invest_d_a,2,multihaz_agr,G,3,999,999,999
200,819.9872727272726,787.7263636363637,843.6581818181818,revenue_agr,2,multihaz_agr,G,3,999,999,999
201,2.518181818181818,2.090909090909091,2.909090909090909,pathways_list_d_a,2,multihaz_agr,G,3,999,999,999
202,2.3636363636363633,1.0,3.0,pathways_list_f_a,2,multihaz_agr,G,3,999,999,999
203,198.6890909090909,113.39454545454547,283.2409090909091,DamAgr_f_tot,2,multihaz_agr,G,4,999,999,999
204,83.70363636363636,62.24,97.28363636363635,DamAgr_d_tot,2,multihaz_agr,G,4,999,999,999
205,102.44181818181819,1.6699999999999997,115.1718181818182,invest_f_a,2,multihaz_agr,G,4,999,999,999
206,25.906363636363633,22.87,30.59454545454545,invest_d_a,2,multihaz_agr,G,4,999,999,999
207,820.7545454545456,786.9036363636362,843.9790909090909,revenue_agr,2,multihaz_agr,G,4,999,999,999
208,2.6454545454545455,2.5454545454545454,3.0,pathways_list_d_a,2,multihaz_agr,G,4,999,999,999
209,2.0818181818181825,1.0,2.8181818181818183,pathways_list_f_a,2,multihaz_agr,G,4,999,999,999
210,261.14909090909094,177.22727272727272,341.4127272727273,DamAgr_f_tot,2,multihaz_agr,G,1,999,999,999
211,76.0190909090909,60.36272727272728,90.0909090909091,DamAgr_d_tot,2,multihaz_agr,G,1,999,999,999
212,68.24909090909092,1.21,117.97000000000001,invest_f_a,2,multihaz_agr,G,1,999,999,999
213,22.89181818181818,18.08090909090909,27.316363636363636,invest_d_a,2,multihaz_agr,G,1,999,999,999
214,836.9872727272727,790.9645454545455,857.080909090909,revenue_agr,2,multihaz_agr,G,1,999,999,999
215,2.463636363636364,2.090909090909091,2.8181818181818183,pathways_list_d_a,2,multihaz_agr,G,1,999,999,999
216,2.5454545454545454,2.0,3.0,pathways_list_f_a,2,multihaz_agr,G,1,999,999,999
217,89.82545454545453,31.559090909090912,145.1481818181818,DamAgr_f_tot,2,multihaz_agr,G,7,999,999,999
218,83.71181818181819,61.89636363636364,94.22272727272728,DamAgr_d_tot,2,multihaz_agr,G,7,999,999,999
219,142.28,142.0,142.0,invest_f_a,2,multihaz_agr,G,7,999,999,999
220,25.954545454545453,21.401818181818182,30.15727272727273,invest_d_a,2,multihaz_agr,G,7,999,999,999
221,879.06,852.8045454545455,890.7772727272727,revenue_agr,2,multihaz_agr,G,7,999,999,999
222,2.6363636363636362,2.3636363636363638,2.909090909090909,pathways_list_d_a,2,multihaz_agr,G,7,999,999,999
223,1.0999999999999999,1.0,1.0,pathways_list_f_a,2,multihaz_agr,G,7,999,999,999
224,314.4327272727273,185.57818181818183,380.5127272727273,DamAgr_f_tot,2,multihaz_agr,G,0,999,999,999
225,85.14,72.16272727272728,97.34727272727272,DamAgr_d_tot,2,multihaz_agr,G,0,999,999,999
226,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,G,0,999,999,999
